 time            v(A0)           v(A1)           v(A2)           v(A3)           v(A4)           v(B0)           v(B1)           v(B2)           v(B3)           v(B4)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(S4)           v(Cout)        
 7.40020000e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999176e+00  1.79995476e+00  1.79997342e+00  1.79999800e+00  1.79999994e+00 -3.09128646e-08 
 7.40020499e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999359e+00  1.79992690e+00  1.79992236e+00  1.79999291e+00  1.79999994e+00 -4.99396663e-08 
 7.40021496e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999515e+00  1.79986730e+00  1.79981016e+00  1.79997827e+00  1.79999997e+00 -5.50103847e-08 
 7.40023491e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000564e+00  1.79996547e+00  1.80009997e+00  1.79994939e+00  1.79999985e+00 -1.72859373e-07 
 7.40025610e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000469e+00  1.80033362e+00  1.80018527e+00  1.80011928e+00  1.80000036e+00  3.18799831e-07 
 7.40027842e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999385e+00  1.80044926e+00  1.80005739e+00  1.79995420e+00  1.80000045e+00  9.45229070e-07 
 7.40030643e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000338e+00  1.79763695e+00  1.80005141e+00  1.79999589e+00  1.79999831e+00 -1.75051070e-06 
 7.40033187e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999836e+00  1.79107833e+00  1.79915117e+00  1.80001724e+00  1.80000206e+00  8.74846439e-07 
 7.40035853e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999888e+00  1.80770688e+00  1.80118200e+00  1.79996334e+00  1.79999850e+00  2.01717934e-07 
 7.40038661e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000351e+00  1.80352659e+00  1.80561559e+00  1.80003503e+00  1.80000084e+00 -4.96814972e-07 
 7.40041553e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999258e+00  1.79866423e+00  1.79909719e+00  1.79996496e+00  1.79999950e+00  5.02157289e-07 
 7.40045266e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000969e+00  1.80097756e+00  1.79544051e+00  1.80003434e+00  1.80000032e+00 -3.22455289e-07 
 7.40048954e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999177e+00  1.79924084e+00  1.80112482e+00  1.79997662e+00  1.79999970e+00  1.99796442e-07 
 7.40054252e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000655e+00  1.80065574e+00  1.79920141e+00  1.80001845e+00  1.80000023e+00 -1.59699243e-07 
 7.40059724e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999424e+00  1.79941717e+00  1.80061965e+00  1.79998368e+00  1.79999977e+00  1.59439475e-07 
 7.40070667e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000539e+00  1.80055251e+00  1.79944466e+00  1.80001526e+00  1.80000018e+00 -1.36610826e-07 
 7.40092553e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999477e+00  1.79946245e+00  1.80052689e+00  1.79998515e+00  1.79999980e+00  1.46911623e-07 
 7.40127587e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000509e+00  1.80053002e+00  1.79949095e+00  1.80001456e+00  1.80000017e+00 -1.30498233e-07 
 7.40197656e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999495e+00  1.79947499e+00  1.80050136e+00  1.79998554e+00  1.79999980e+00  1.43511739e-07 
 7.40337793e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000500e+00  1.80052388e+00  1.79950340e+00  1.80001437e+00  1.80000016e+00 -1.28838569e-07 
 7.40618068e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999499e+00  1.79947802e+00  1.80049521e+00  1.79998564e+00  1.79999980e+00  1.42690614e-07 
 7.41178617e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000497e+00  1.80052236e+00  1.79950645e+00  1.80001432e+00  1.80000016e+00 -1.28430356e-07 
 7.42299716e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999500e+00  1.79947877e+00  1.80049368e+00  1.79998566e+00  1.79999981e+00  1.42487048e-07 
 7.44299716e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000497e+00  1.80052197e+00  1.79950724e+00  1.80001431e+00  1.80000016e+00 -1.28324618e-07 
 7.46299716e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999501e+00  1.79947905e+00  1.80049311e+00  1.79998567e+00  1.79999981e+00  1.42411149e-07 
 7.48299716e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000496e+00  1.80052169e+00  1.79950781e+00  1.80001430e+00  1.80000016e+00 -1.28248767e-07 
 7.50010000e-06  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999501e+00  1.79947936e+00  1.80049250e+00  1.79998568e+00  1.79999981e+00  1.42328929e-07 
 7.50011000e-06  1.62000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.62000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999847e+00  1.79994473e+00  1.80010185e+00  1.79999777e+00  1.79999995e+00  1.59338810e-08 
 7.50013000e-06  1.26000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.26000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000221e+00  1.80000969e+00  1.79993766e+00  1.80000150e+00  1.80000002e+00  1.25055283e-08 
 7.50017000e-06  5.40000000e-01  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.40000000e-01  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999798e+00  1.79999963e+00  1.80004582e+00  1.79999916e+00  1.79999994e+00  1.65307734e-09 
 7.50020000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000112e+00  1.80000933e+00  1.79996819e+00  1.80000057e+00  1.80000002e+00  9.96979470e-09 
 7.50020545e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999793e+00  1.79995120e+00  1.79998518e+00  1.79999744e+00  1.79999995e+00 -2.33792323e-08 
 7.50021635e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999015e+00  1.79979854e+00  1.79999185e+00  1.79999374e+00  1.79999997e+00 -3.52199310e-08 
 7.50023815e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000966e+00  1.79996254e+00  1.79993568e+00  1.79998226e+00  1.80000005e+00  7.99175697e-08 
 7.50026057e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80001219e+00  1.80043887e+00  1.80010313e+00  1.79999861e+00  1.79999973e+00 -2.47364316e-07 
 7.50028357e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79998072e+00  1.79988824e+00  1.80002519e+00  1.80007571e+00  1.80000058e+00  4.76808707e-07 
 7.50031645e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80001213e+00  1.80011782e+00  1.79993089e+00  1.79993300e+00  1.79999952e+00 -2.38794323e-08 
 7.50034739e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79998988e+00  1.79938818e+00  1.80003555e+00  1.80004101e+00  1.79999982e+00 -7.30316274e-07 
 7.50037721e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000810e+00  1.80099001e+00  1.79999285e+00  1.79995075e+00  1.80000062e+00  7.58995854e-07 
 7.50040515e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999630e+00  1.80567025e+00  1.80000156e+00  1.79991818e+00  1.79999941e+00 -1.77227922e-07 
 7.50043663e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999872e+00  1.79864101e+00  1.79998461e+00  1.80018265e+00  1.80000029e+00 -1.65729291e-07 
 7.50047671e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000453e+00  1.79546973e+00  1.80001637e+00  1.80018784e+00  1.79999990e+00  3.20347213e-07 
 7.50051324e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999575e+00  1.80174496e+00  1.79998710e+00  1.79384900e+00  1.79999986e+00 -3.50189659e-07 
 7.50055604e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000357e+00  1.79893474e+00  1.80001263e+00  1.80479453e+00  1.80000024e+00  3.49647956e-07 
 7.50059823e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999620e+00  1.80072647e+00  1.79998659e+00  1.80194138e+00  1.79999962e+00 -3.18761572e-07 
 7.50064384e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000316e+00  1.79944480e+00  1.80001220e+00  1.79808849e+00  1.80000043e+00  3.11608696e-07 
 7.50069112e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999774e+00  1.80043478e+00  1.79999083e+00  1.80137949e+00  1.79999949e+00 -2.45408382e-07 
 7.50078568e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000185e+00  1.79961199e+00  1.80000791e+00  1.79885124e+00  1.80000048e+00  2.18297590e-07 
 7.50097480e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999827e+00  1.80036676e+00  1.79999267e+00  1.80105181e+00  1.79999949e+00 -1.81045625e-07 
 7.50135305e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000163e+00  1.79964380e+00  1.80000704e+00  1.79899668e+00  1.80000048e+00  1.83301641e-07 
 7.50210545e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999837e+00  1.80035146e+00  1.79999307e+00  1.80098324e+00  1.79999949e+00 -1.63143603e-07 
 7.50361025e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000158e+00  1.79965134e+00  1.80000684e+00  1.79902996e+00  1.80000048e+00  1.74242093e-07 
 7.50661986e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999840e+00  1.80034773e+00  1.79999316e+00  1.80096680e+00  1.79999949e+00 -1.58601582e-07 
 7.51263908e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000157e+00  1.79965320e+00  1.80000680e+00  1.79903808e+00  1.80000047e+00  1.71967650e-07 
 7.52467751e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999840e+00  1.80034680e+00  1.79999319e+00  1.80096274e+00  1.79999949e+00 -1.57463751e-07 
 7.54467751e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000157e+00  1.79965369e+00  1.80000678e+00  1.79904024e+00  1.80000047e+00  1.71359865e-07 
 7.56467751e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999841e+00  1.80034643e+00  1.79999320e+00  1.80096111e+00  1.79999949e+00 -1.57006921e-07 
 7.58467751e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000157e+00  1.79965406e+00  1.80000677e+00  1.79904186e+00  1.80000047e+00  1.70902972e-07 
 7.60000000e-06  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999841e+00  1.80034600e+00  1.79999321e+00  1.80095924e+00  1.79999949e+00 -1.56480204e-07 
 7.60001000e-06  1.80000000e-01  1.80000000e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e-01  1.80000000e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000005e+00  1.80006998e+00  1.79999943e+00  1.80026636e+00  1.79999992e+00 -9.96803199e-08 
 7.60003000e-06  5.40000000e-01  5.40000000e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.40000000e-01  5.40000000e-01  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999858e+00  1.79995117e+00  1.79999747e+00  1.79988458e+00  1.80000006e+00  5.65445866e-08 
 7.60007000e-06  1.26000000e+00  1.26000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.26000000e+00  1.26000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000069e+00  1.80003602e+00  1.80000192e+00  1.80007154e+00  1.79999992e+00 -4.23888523e-09 
 7.60010000e-06  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000430e+00  1.79997667e+00  1.79999687e+00  1.79995612e+00  1.80000002e+00 -7.87573651e-09 
 7.60010385e-06  1.80000000e+00  1.80000000e+00  1.73074515e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.73074515e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000278e+00  1.79999097e+00  1.79999584e+00  1.79997003e+00  1.79999995e+00 -3.77091450e-08 
 7.60011154e-06  1.80000000e+00  1.80000000e+00  1.59223545e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.59223545e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999871e+00  1.80000647e+00  1.80000934e+00  1.80000634e+00  1.80000016e+00  9.90738902e-08 
 7.60012693e-06  1.80000000e+00  1.80000000e+00  1.31521606e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.31521606e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999001e+00  1.79999456e+00  1.80001460e+00  1.80002716e+00  1.79999994e+00  1.02962158e-07 
 7.60015198e-06  1.80000000e+00  1.80000000e+00  8.64340362e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  8.64340362e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000598e+00  1.80000975e+00  1.80000723e+00  1.79999499e+00  1.79999988e+00 -1.77888022e-07 
 7.60017692e-06  1.80000000e+00  1.80000000e+00  4.15459840e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.15459840e-01  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000517e+00  1.80001877e+00  1.79999885e+00  1.80001764e+00  1.80000018e+00  1.52181619e-07 
 7.60020000e-06  1.80000000e+00  1.80000000e+00  8.17790280e-13  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  8.17790280e-13  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79998941e+00  1.79994826e+00  1.79985468e+00  1.79992527e+00  1.79999969e+00 -1.76129555e-07 
 7.60020499e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999302e+00  1.79992446e+00  1.79985862e+00  1.79989377e+00  1.79999976e+00 -2.65036455e-07 
 7.60021496e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.79999825e+00  1.79987696e+00  1.79993652e+00  1.79993877e+00  1.79999904e+00 -9.91847284e-07 
 7.60023491e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000303e+00  1.79995332e+00  1.80025125e+00  1.80011708e+00  1.80000187e+00  1.22115368e-06 
