 time            v(A0)           v(A1)           v(A2)           v(A3)           v(B0)           v(B1)           v(B2)           v(B3)           v(Cin)          v(S0)           v(S1)           v(S2)           v(S3)           v(C4)          
 1.40088530e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79971505e+00  1.80004336e+00  6.05988466e-04  1.62338367e+00  5.85614382e-07 
 1.40092756e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79991094e+00  1.79997250e+00 -5.33591390e-04  1.77986829e+00 -2.31141103e-07 
 1.40098208e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79974600e+00  1.80003542e+00  5.51481344e-04  1.80171247e+00  3.51608405e-07 
 1.40104237e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79991682e+00  1.79997297e+00 -4.96837979e-04  1.79936738e+00 -1.18063787e-06 
 1.40115647e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79977693e+00  1.80003076e+00  5.01747349e-04  1.80047283e+00  1.34488998e-06 
 1.40138467e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79994944e+00  1.79997198e+00 -4.84656042e-04  1.79958440e+00 -1.41747429e-06 
 1.40184107e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79983067e+00  1.80002878e+00  4.84593090e-04  1.80039273e+00  1.49758941e-06 
 1.40275388e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000869e+00  1.79997160e+00 -4.82053703e-04  1.79961903e+00 -1.47901653e-06 
 1.40457948e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79988837e+00  1.80002840e+00  4.81255956e-04  1.80037643e+00  1.52448276e-06 
 1.40823069e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80005160e+00  1.79997160e+00 -4.80875447e-04  1.79962690e+00 -1.49198111e-06 
 1.41010000e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79991009e+00  1.80002831e+00  4.80001637e-04  1.80036885e+00  1.53681713e-06 
 1.41011000e-06  1.62000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79996340e+00  1.80000276e+00  1.29324917e-04  1.80014190e+00 -6.53434437e-07 
 1.41013000e-06  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79998357e+00  1.79999954e+00 -1.69592491e-05  1.79998354e+00  8.82604731e-07 
 1.41017000e-06  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80001394e+00  1.80000504e+00  2.72710032e-05  1.80000861e+00  6.98853957e-07 
 1.41020000e-06  1.44306789e-12  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000517e+00  1.79998867e+00 -2.48717574e-05  1.79999118e+00 -3.59809594e-06 
 1.41020639e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000631e+00  1.79996703e+00 -8.38417686e-06  1.79999789e+00 -1.17966106e-05 
 1.41021917e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79997032e+00  1.79992598e+00 -2.19805480e-05  1.79999552e+00 -2.30371229e-05 
 1.41024474e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79969727e+00  1.79999155e+00 -6.41465993e-06  1.80000048e+00  1.16676463e-05 
 1.41028137e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79981550e+00  1.80012158e+00  3.51585476e-05  1.80000596e+00  1.99435360e-05 
 1.41031497e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80261994e+00  1.80041571e+00  6.19704758e-06  1.79999888e+00 -6.03266114e-06 
 1.41035067e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80303030e+00  1.79888733e+00 -6.99761711e-06  1.79999845e+00 -1.76315825e-06 
 1.41039421e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79214192e+00  1.79328470e+00 -8.98621297e-06  1.79999824e+00 -3.25954956e-06 
 1.41043824e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.75905277e+00  1.85109738e+00  4.85554489e-07  1.80000069e+00 -2.35548678e-06 
 1.41048542e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.75159310e+00  1.50352055e+00 -6.74326895e-07  1.79999962e+00  3.04277018e-07 
 1.41053731e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.86491345e+00  4.06734807e-01  1.05683989e-06  1.80000093e+00  9.16221482e-07 
 1.41057218e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.90673340e+00  2.23968319e-02 -9.00056842e-07  1.79999914e+00 -9.83607380e-07 
 1.41060771e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.29047879e+00  1.94145816e-02  2.54699624e-06  1.80000104e+00  3.31912223e-06 
 1.41064261e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.83092874e-01 -3.35931063e-02 -5.43806312e-06  1.79999855e+00 -5.13292675e-06 
 1.41066886e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  8.03100715e-02 -7.32847878e-02  3.39244827e-06  1.80000119e+00  5.82417723e-06 
 1.41069821e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.35555462e-02  1.70831932e-01 -3.57136954e-07  1.79999932e+00 -3.83657178e-06 
 1.41073649e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.32345159e-03  9.66569816e-01  1.96320108e-06  1.80000068e+00  3.29797673e-06 
 1.41077522e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -7.12033339e-04  1.57451432e+00 -1.55658001e-06  1.79999931e+00 -2.64856030e-06 
 1.41081331e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  9.27984632e-04  1.76040655e+00  1.43913561e-06  1.80000047e+00  2.31112379e-06 
 1.41086758e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -7.76610803e-04  1.80196384e+00 -4.31401356e-07  1.79999958e+00 -1.93497776e-06 
 1.41092922e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  7.76415023e-04  1.79940255e+00  3.13601703e-07  1.80000028e+00  1.63602262e-06 
 1.41102952e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -7.21528691e-04  1.80041008e+00 -2.32764025e-07  1.79999967e+00 -1.44152823e-06 
 1.41123011e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  7.19349523e-04  1.79964694e+00  3.00950491e-07  1.80000026e+00  1.39628165e-06 
 1.41163130e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -7.08841128e-04  1.80033089e+00 -2.06884901e-07  1.79999969e+00 -1.32241451e-06 
 1.41243368e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  7.06514409e-04  1.79967971e+00  2.96585465e-07  1.80000026e+00  1.34097514e-06 
 1.41403844e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -7.04525118e-04  1.80031574e+00 -2.06620907e-07  1.79999969e+00 -1.29521020e-06 
 1.41724796e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  7.03828004e-04  1.79968697e+00  2.93074330e-07  1.80000025e+00  1.32748100e-06 
 1.42000000e-06  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -7.02933154e-04  1.80031061e+00 -2.07733762e-07  1.79999969e+00 -1.28551644e-06 
 1.42001000e-06  1.80000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  9.53087951e-05  1.80010846e+00  4.16630152e-07  1.80000005e+00  1.79463103e-07 
 1.42003000e-06  5.40000000e-01  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  7.83956520e-05  1.79998235e+00 -3.16234146e-07  1.79999986e+00 -5.16551266e-07 
 1.42007000e-06  1.26000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.80913613e-04  1.80001185e+00 -1.70811955e-06  1.79999968e+00 -1.16879655e-06 
 1.42010000e-06  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.89981130e-05  1.80000793e+00  8.38097660e-06  1.80000192e+00  8.81417076e-06 
 1.42010406e-06  1.80000000e+00  1.72684100e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.08439090e-04  1.80001985e+00  7.78437671e-06  1.80000233e+00  1.00634155e-05 
 1.42011219e-06  1.80000000e+00  1.58052300e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.87040629e-04  1.80003345e+00  1.20410630e-05  1.80000342e+00  1.33870462e-05 
 1.42012845e-06  1.80000000e+00  1.28788700e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  5.25099633e-04  1.80002267e+00  8.15274764e-06  1.80000054e+00 -2.63205087e-07 
 1.42015596e-06  1.80000000e+00  7.92701398e-01  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.08461770e-04  1.79999164e+00 -1.13871567e-05  1.79999595e+00 -1.38034547e-05 
 1.42018549e-06  1.80000000e+00  2.61155630e-01  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.79217058e-03  1.79997325e+00 -1.40191864e-06  1.79999914e+00  1.68413113e-06 
 1.42020000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.75785631e-03  1.79997101e+00 -1.73721648e-05  1.79999734e+00 -1.13701054e-05 
 1.42020441e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.75797656e-03  1.79998257e+00 -3.27507179e-05  1.79999569e+00 -2.19249117e-05 
 1.42021322e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.61070039e-03  1.79998528e+00 -8.15543330e-05  1.79999113e+00 -5.29538369e-05 
 1.42023084e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -1.73798660e-03  1.79996614e+00 -8.23137909e-05  1.79999729e+00 -3.35002436e-05 
 1.42026018e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.23661641e-04  1.79982009e+00  4.47605685e-05  1.80000794e+00  5.59961972e-05 
 1.42029072e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  2.12752471e-03  1.80018572e+00  1.18845565e-04  1.80000366e+00  3.50569751e-05 
 1.42032003e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.01559054e-03  1.80089689e+00  1.56786388e-04  1.80000838e+00  3.09833499e-06 
 1.42035225e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.95237560e-03  1.80064153e+00  1.66407318e-04  1.79995673e+00 -2.43309319e-05 
 1.42039499e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00 -2.37730100e-02  1.80012202e+00 -1.08247477e-03  1.79994233e+00  2.82392196e-06 
 1.42043590e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  6.14427224e-02  1.79857788e+00 -9.97753736e-04  1.80049412e+00 -1.64669208e-05 
 1.42047977e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  6.18796314e-01  1.78289849e+00  3.84195561e-03  1.79925769e+00  1.89717013e-05 
 1.42052058e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.30285003e+00  1.78046500e+00  4.99013149e-03  1.79383541e+00 -1.73229839e-05 
 1.42056595e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.70342232e+00  1.84246233e+00 -6.78734855e-02  1.82305480e+00  9.47833265e-06 
 1.42060952e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79272939e+00  1.78424129e+00  2.95735390e-01  1.74772451e+00  5.68045892e-06 
 1.42064746e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79866120e+00  1.19313424e+00  1.09915570e+00  1.05810689e+00 -9.08493891e-06 
 1.42068751e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79970093e+00  3.18294888e-01  1.65466642e+00  2.19855545e-01  3.61281490e-06 
 1.42071852e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79964633e+00  3.61226831e-02  1.76099732e+00  2.27540482e-02 -1.11740692e-05 
 1.42075223e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79985676e+00  8.49548874e-03  1.76252735e+00  8.99051352e-03  1.39897613e-05 
 1.42078891e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79969498e+00 -2.46360219e-05  1.80183979e+00 -2.13514485e-02 -3.00555498e-06 
 1.42083008e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79988226e+00  7.13100009e-04  1.87252116e+00 -3.86933818e-02  1.03117592e-06 
 1.42086818e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79971488e+00 -3.95000630e-04  1.44732554e+00  4.49042786e-01 -4.07420667e-06 
 1.42090796e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79989652e+00  3.14355854e-04  4.86855118e-01  1.27319624e+00  2.56671801e-06 
 1.42093869e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79973699e+00 -2.39684203e-04  7.25558323e-02  1.64204369e+00  6.01560750e-07 
 1.42096924e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79989680e+00  2.14114594e-04  1.44385879e-02  1.76057847e+00  1.83513089e-06 
 1.42100059e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79975412e+00 -1.79904288e-04  2.02848261e-03  1.79119910e+00 -2.92776829e-06 
 1.42103942e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79989868e+00  1.70439820e-04  1.09031970e-03  1.79903750e+00  2.66756829e-06 
 1.42111709e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79977728e+00 -1.57303350e-04 -7.40151824e-04  1.80012211e+00 -2.57907293e-06 
 1.42127243e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79992395e+00  1.57122125e-04  7.26282631e-04  1.79998553e+00  2.43019112e-06 
 1.42158309e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79982317e+00 -1.52617159e-04 -7.03301439e-04  1.79998385e+00 -2.33983965e-06 
 1.42220443e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79998081e+00  1.52764969e-04  6.97322535e-04  1.80002784e+00  2.34843435e-06 
 1.42344710e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79988511e+00 -1.51934457e-04 -6.93997975e-04  1.79996690e+00 -2.29742141e-06 
 1.42548701e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80002978e+00  1.51758689e-04  6.91822066e-04  1.80003596e+00  2.32544893e-06 
 1.42956683e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79991942e+00 -1.51576343e-04 -6.91174819e-04  1.79996255e+00 -2.28433545e-06 
 1.43010000e-06  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80004446e+00  1.50552288e-04  6.84181541e-04  1.80004711e+00  2.28761891e-06 
 1.43011000e-06  1.62000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79997495e+00  3.84544115e-05  1.87214374e-04  1.79998395e+00 -2.90080446e-07 
 1.43013000e-06  1.26000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.79997431e+00 -3.54715392e-06 -2.12695332e-05  1.79997159e+00  7.72251060e-07 
